code,iso,country,slope,pct_slope_per_year,r2,start,end,delta,cluster_id,trend_label
484,MEX,Mexico,0.8794212050576135,0.018587519787787783,0.7395927451099154,41.1760643374706,59.5409828108578,18.3649184733872,0,Increasing
499,MNE,Montenegro,0.8280545151341936,0.018078995759430748,0.4700911446644115,40.7143284008942,54.5316353819175,13.8173069810233,0,Increasing
528,NLD,Netherlands,0.42346535072056407,0.007572274391349975,0.7073652091564406,49.9654802017233,57.78783943893,7.8223592372066975,0,Increasing
554,NZL,New Zealand,1.0288237896588426,0.0215476345991758,0.5853880210057028,34.5680771136267,51.3867672237921,16.8186901101654,0,Increasing
558,NIC,Nicaragua,1.2942213326215022,0.037698174508886226,0.623237983047416,18.9588915620241,37.6381984184855,18.6793068564614,0,Increasing
807,MKD,North Macedonia,1.662733515921734,0.023287800963707205,0.6458192537631604,59.0503256500176,81.0151169690929,21.964791319075303,0,Increasing
578,NOR,Norway,1.0555405210324464,0.02153482115388825,0.5029112504511435,43.7240033213589,72.5146206190078,28.7906172976489,0,Increasing
586,PAK,Pakistan,0.7259859897779136,0.0208459123052002,0.5527054325601712,29.4319644017397,42.6783910167752,13.2464266150355,0,Increasing
591,PAN,Panama,0.8703049269579703,0.03132621001507134,0.3886560693076465,13.6524369961684,36.0447098427776,22.392272846609202,0,Increasing
600,PRY,Paraguay,1.1067629919682769,0.03124791183244151,0.22256281142071055,5.00465212196711,38.7812634767172,33.77661135475009,0,Increasing
620,PRT,Portugal,1.5086057881573198,0.02841602741185045,0.5343016650250347,35.90530797725,57.9165340277518,22.011226050501804,0,Increasing
659,KNA,Saint Kitts and Nevis,1.2871861040404233,0.034052596920697516,0.8016585690854486,28.8666702408948,50.3138317022262,21.447161461331405,0,Increasing
662,LCA,Saint Lucia,1.6859410695726078,0.04333050734808974,0.7283469755133671,12.0155273273757,50.6599485077258,38.6444211803501,0,Increasing
670,VCT,Saint Vincent and the Grenadines,2.964625357353618,0.08627252129632954,0.9445634179131343,4.7845772383556,67.2406734944294,62.4560962560738,0,Increasing
674,SMR,San Marino,0.7286457688000146,0.013969946186046626,0.7950733484131609,46.1207644209644,58.6905409532684,12.569776532304004,0,Increasing
690,SYC,Seychelles,5.083890314437403,0.11703613262364349,0.809646728145633,0.0,83.6827313399605,83.6827313399605,0,Increasing
410,KOR,South Korea,0.8663247554254978,0.02254597079867772,0.6731149935607623,25.0748453734544,45.4666448153888,20.391799441934396,0,Increasing
724,ESP,Spain,1.412463581969281,0.02731397113844683,0.5924482573459232,43.6977118804395,64.3525941681304,20.654882287690896,0,Increasing
752,SWE,Sweden,0.6649280606764393,0.010797098661799528,0.7917196911105878,55.3512370713136,68.5856467888969,13.234409717583297,0,Increasing
756,CHE,Switzerland,0.6606250176226556,0.010374762353098475,0.5460927191415788,61.6087746714755,75.9700599334752,14.361285261999697,0,Increasing
158,TWN,Taiwan,1.5816643873171516,0.03915921000750135,0.9021990187824396,23.7380518480711,52.4849256888252,28.746873840754102,0,Increasing
764,THA,Thailand,1.3096324828209784,0.04431365938760731,0.7558521561323461,9.29561084863749,38.2236264593449,28.92801561070741,0,Increasing
788,TUN,Tunisia,0.7345599788546118,0.016701887692649072,0.5498706241693045,41.1230386140544,58.9941505467073,17.8711119326529,0,Increasing
826,GBR,United Kingdom,1.3474196763332604,0.019193823583098242,0.634971913507826,64.4988011596686,92.5998613435886,28.101060183919998,0,Increasing
840,USA,United States of America,1.0861437089981505,0.0187581932846205,0.8568919917284132,48.2759189181325,66.9565900458603,18.6806711277278,0,Increasing
860,UZB,Uzbekistan,0.9099842522500349,0.014956220338554784,0.4779852456466954,57.1269119969919,67.8728668363219,10.745954839330004,0,Increasing
862,VEN,Venezuela,1.2723759146824185,0.028407504106600635,0.7206821811640152,32.7126421323492,57.8140265050155,25.101384372666296,0,Increasing
704,VNM,Viet Nam,1.1263491940067938,0.13980797414275487,0.7690644684870078,0.0,20.5833648180298,20.5833648180298,0,Increasing
887,YEM,Yemen,1.8220784820060674,0.05544937950861988,0.6473666308722335,25.1326857251705,59.7108155084496,34.578129783279095,0,Increasing
12,DZA,Algeria,-0.5604189751396405,-0.013130537869570304,0.23988694636480357,40.8364337027657,36.5915383776636,-4.2448953251020995,2,Steady
24,AGO,Angola,0.5866007348576893,0.039790173289546475,0.14986165953867647,12.8880074332545,30.3248185324945,17.43681109924,2,Steady
28,ATG,Antigua and Barbuda,0.23104434137223256,0.00566847486204361,0.10056492258994576,44.4839272584283,48.3715596068909,3.8876323484625956,2,Steady
32,ARG,Argentina,0.16996437900320666,0.003959855378419948,0.04705830053377069,40.4852705567226,48.2331729453844,7.747902388661807,2,Steady
50,BGD,Bangladesh,-0.111588437792857,-0.0047968793843800525,0.1086069335903832,22.2479328674902,19.7082115083088,-2.5397213591813994,2,Steady
52,BRB,Barbados,0.5538662439032386,0.011379610624840993,0.10712528755645279,57.8711951317738,64.3306672146472,6.459472082873404,2,Steady
112,BLR,Belarus,-0.7157133739658029,-0.012238923514794593,0.2300031575514635,62.9958055153011,57.6871881654865,-5.308617349814597,2,Steady
56,BEL,Belgium,0.48225132437249385,0.00810289119157351,0.32165926944181333,50.5838542811929,57.8985647019758,7.314710420782902,2,Steady
84,BLZ,Belize,-0.5455659057003325,-0.012107444815098293,0.5607724549989979,53.0847928231421,41.6263604929977,-11.458432330144404,2,Steady
204,BEN,Benin,0.1960374059293552,0.016362845368887553,0.024466358686465406,13.7115920850435,23.3518284678995,9.640236382856001,2,Steady
64,BTN,Bhutan,-0.19651829995036219,-0.014988216866303476,0.005141576029424222,0.0,0.0,0.0,2,Steady
68,BOL,Bolivia,0.39752237609377633,0.013377408541720164,0.058226032459848254,11.1998637927644,29.5739353761491,18.3740715833847,2,Steady
76,BRA,Brazil,0.5066614493188993,0.013540277088145824,0.2640750035800523,27.9270028361,41.4037793237454,13.476776487645395,2,Steady
100,BGR,Bulgaria,-0.6708106252967524,-0.00994317761382386,0.19993667898255119,69.2181561742611,60.2353182683684,-8.982837905892694,2,Steady
854,BFA,Burkina Faso,-0.7554629397858033,-0.038309956455189254,0.32750211852810496,30.3062370399846,21.6186883145327,-8.6875487254519,2,Steady
140,CAF,Central African Republic,-0.13488307954124965,-0.0029282160951188112,0.02951657903460636,41.5876566591398,38.6487984707837,-2.9388581883561002,2,Steady
148,TCD,Chad,0.3841454143796162,0.024485706071986347,0.05233284604934607,23.0077877540331,20.7205420268972,-2.2872457271359004,2,Steady
156,CHN,China,-0.40493730612316275,-0.01587185276506305,0.03870438429917178,34.9387676952945,38.702217116557,3.7634494212625,2,Steady
174,COM,Comoros,0.4823699952931511,0.014242340893067569,0.1331459287833312,33.3438639099258,35.2865700951112,1.9427061851854006,2,Steady
384,CIV,Cote d'Ivoire,-0.477835574012726,-0.014307038263715571,0.03185332933272156,21.0822633640435,6.60660346390701,-14.475659900136488,2,Steady
203,CZE,Czech Republic,-0.049912312201132014,-0.0006965705324469683,0.0018525300992243698,81.2202357029169,73.8706302790719,-7.3496054238449915,2,Steady
218,ECU,Ecuador,-0.19095406584146782,-0.004985273180720235,0.03497307135527483,43.3086080139549,45.7449298573375,2.4363218433826006,2,Steady
242,FJI,Fiji,-0.794881930733149,-0.019129169156784594,0.1558447505549897,52.6601679125169,18.5890203546714,-34.07114755784549,2,Steady
266,GAB,Gabon,-0.33386742345797943,-0.006092597347548333,0.11486075956123298,53.5338615190584,49.6191097168656,-3.9147518021927965,2,Steady
288,GHA,Ghana,-0.5106927558404745,-0.020022211813673883,0.1473165832782879,21.4131252651128,10.5959563645379,-10.8171689005749,2,Steady
320,GTM,Guatemala,0.8864060210087575,0.02894227744682869,0.2773871963620669,19.2840215740929,26.462606218526,7.178584644433098,2,Steady
324,GIN,Guinea,0.26781513992227585,0.008552457156093258,0.18356435234582724,25.9686101795722,30.1883585078381,4.219748328265901,2,Steady
328,GUY,Guyana,0.4652748315202887,0.011352146913507463,0.05012867368581275,23.0425046051185,36.2798563696892,13.2373517645707,2,Steady
348,HUN,Hungary,0.12630346454634886,0.0018804820170872517,0.059100562236233944,67.0655154164603,66.3687013648218,-0.6968140516384977,2,Steady
352,ISL,Iceland,0.11727673012595555,0.002730190569158078,0.19200259833474997,43.7722500127928,44.9499739358962,1.1777239231034002,2,Steady
356,IND,India,-0.23961565501381563,-0.008590729212229248,0.10616346236370244,26.8657790138958,28.0549439050602,1.189164891164399,2,Steady
360,IDN,Indonesia,0.5188109014202309,0.015321627355854859,0.15792181712402986,30.2654381453769,52.0734916258168,21.8080534804399,2,Steady
368,IRQ,Iraq,-1.0702251706009627,-0.03840212634963564,0.2739473713352132,28.2629768455532,8.02659294404734,-20.23638390150586,2,Steady
398,KAZ,Kazakhstan,-1.2519555818198103,-0.028374727772319915,0.2308297376927403,60.6735203183325,47.010662366051,-13.662857952281499,2,Steady
404,KEN,Kenya,0.6326373748993751,0.019610935090253013,0.05633381027695228,9.90634856179004,33.8100892908157,23.903740729025657,2,Steady
296,KIR,Kiribati,-0.6795936778460516,-0.021893791756319933,0.10331887509331217,39.7579947600421,21.263234028685,-18.4947607313571,2,Steady
426,LSO,Lesotho,-0.11028257157323695,-0.002462184978141107,0.15165014676640853,43.5603870336421,42.6442517587001,-0.9161352749420004,2,Steady
442,LUX,Luxembourg,-0.8334213578369893,-0.012062298728476657,0.06709188894365414,100.0,78.707857369624,-21.292142630376006,2,Steady
450,MDG,Madagascar,-0.0437054827299583,-0.0016472144445866708,0.0003345018302065572,10.223173171238,12.5715518459606,2.3483786747226,2,Steady
454,MWI,Malawi,-0.5520812060244421,-0.012131280688259607,0.27256102695440776,42.6893573874604,37.2534503355544,-5.435907051906,2,Steady
466,MLI,Mali,0.7120456985439609,0.025592840571591228,0.16641652422983066,20.1260680352136,20.575290688319,0.44922265310540155,2,Steady
470,MLT,Malta,0.19556989602536046,0.003652166569180105,0.0669199953217251,51.5631734439046,52.8333668736495,1.2701934297449,2,Steady
584,MHL,Marshall Islands,-0.12214322816159465,-0.0031112164772718674,0.08626361057228593,41.8152996486828,35.1177440163825,-6.6975556323003005,2,Steady
480,MUS,Mauritius,0.4907790130489787,0.01355693215498689,0.3581849894573126,36.3277359981773,43.2364100417428,6.908674043565497,2,Steady
583,FSM,Micronesia,0.11063880554942376,0.0025057678117462344,0.004979740873681804,42.2979556081587,31.9340512343444,-10.363904373814304,2,Steady
504,MAR,Morocco,0.32846044628609405,0.008989203199020674,0.1400556580790412,35.975749042921,47.0300754832786,11.054326440357599,2,Steady
104,MMR,Myanmar,0.15686201841362254,0.007085973865223824,0.004432076893813752,7.77491281056174,0.0,-7.77491281056174,2,Steady
516,NAM,Namibia,0.5980246435833814,0.019987899925514536,0.14465842914450333,14.700033569804,38.754728903431,24.054695333627002,2,Steady
520,NRU,Nauru,-0.22303738119097305,-0.005302318546423918,0.39111111111111063,43.2046553776794,35.7911969687749,-7.4134584089045035,2,Steady
524,NPL,Nepal,-0.2502868638227434,-0.015287712626334667,0.006559641609093059,0.0,0.0,0.0,2,Steady
566,NGA,Nigeria,0.15967199451832098,0.004079359938888577,0.0022458542211181154,61.1593769805877,36.1209489684491,-25.038428012138603,2,Steady
512,OMN,Oman,-0.11438109009351775,-0.006946298428509133,0.008741318674038934,25.0544000372269,26.1757466500322,1.1213466128053007,2,Steady
585,PLW,Palau,-0.4364809461794666,-0.00810742339177923,0.41786979610649244,56.0261119973893,42.502457142809,-13.5236548545803,2,Steady
598,PNG,Papua New Guinea,0.38509996941532126,0.014104103718420502,0.047663549575856945,33.2602665716538,27.637580067964,-5.622686503689803,2,Steady
604,PER,Peru,-0.6866575134058696,-0.023109420330506232,0.2544296465886404,33.6499970180289,27.8951109544743,-5.754886063554597,2,Steady
608,PHL,Philippines,0.058442961732548024,0.001697753334213164,0.0011682058143261953,21.2245679710325,21.4968788862747,0.2723109152422012,2,Steady
634,QAT,Qatar,-0.1842790980799885,-0.011800033291897091,0.017409187225497447,4.34451012741533,11.0536406743117,6.709130546896369,2,Steady
642,ROU,Romania,0.7358118018398118,0.009590525807715978,0.18151864517229288,69.7241464862016,83.2048936211762,13.480747134974592,2,Steady
643,RUS,Russia,-0.1492234749053203,-0.0027023750997230934,0.13144581682960865,57.2143398469301,56.9197738258825,-0.29456602104760066,2,Steady
